SKU,FILIAL,VELOCIDADE_VENDA,ALVO,PRESENTE,TRANSITO,EST_TOTAL,CONT_RUPTURA,CONT_FALTA,CONT_EXCESSO,VOLUME_EXCESSO,REGULADOR,EST_DISP
07.20.7760-52561-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7761-52562-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7764-52561-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7764-52561-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7770-0005-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7774-03032-TAM_1,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7774-03032-TAM_3,ANIMALE RIO DESIGN CM,0.25,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7784-0200-TAM_6,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7801-52603-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,3.0,0.0
07.20.7804-52597-TAM_5,ANIMALE RIO DESIGN CM,0.1,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7809-6052-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7812-2028-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7814-0286-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7829-6052-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7829-6052-TAM_2,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7829-6052-TAM_6,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7834-11055-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7891-0200-TAM_1,ANIMALE RIO DESIGN CM,0.125,1.0,0.0,0.0,0.0,1,0,0,0.0,1.0,0.0
07.20.7891-0200-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
08.42.0406-10057-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
08.42.0406-10057-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
08.42.0424-0203-TAM_1,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
08.42.0438-0200-TAM_5,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,0,0,0,0.0,6.0,0.0
08.42.0464-6052-TAM_5,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
08.42.0470-03032-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,1.0,0.0
08.42.0470-03032-TAM_6,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.01.2637-11063-TAM_1,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.01.2646-0600-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.01.2649-2019-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.01.2651-1802-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.01.2651-1802-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.01.2651-1802-TAM_6,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.01.2653-0005-TAM_5,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.01.2654-1991-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.01.2660-0600-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,3.0,0.0
09.01.2660-0600-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.02.0685-10056-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.02.0685-10056-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.02.0687-0005-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.02.0689-04349-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.02.0689-04349-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.02.0690-10057-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.02.0691-10056-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.02.0691-10056-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.02.0691-10056-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.28.0081-5346-TAM_6,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
10.06.1866-0005-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
10.10.1068-1802-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,1.0,0.0
10.10.1069-0005-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
10.32.0100-0005-TAM_1,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
10.32.0110-04349-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0537-0005-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0537-0005-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0538-0600-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0538-0600-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0547-1802-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0547-1802-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0548-0600-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0548-0600-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0551-0005-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0566-1100-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4243-01026-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4243-01026-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4249-01026-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4287-0105-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4301-0600-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4303-10056-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4303-10056-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4312-1531-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4312-1531-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4312-1531-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4312-1531-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4323-10058-TAM_6,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4325-0101-TAM_2,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4325-0101-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4325-0101-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4326-1531-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4328-09032-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4342-52547-TAM_4,ANIMALE RIO DESIGN CM,0.2857142857142857,1.0,0.0,0.0,0.0,0,0,0,0.0,7.0,0.0
25.05.4371-0005-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4371-0005-TAM_6,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4442-2030-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4442-2030-TAM_4,ANIMALE RIO DESIGN CM,0.07692307692307693,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4451-11066-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4452-11066-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4456-0101-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4462-0003-TAM_2,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4462-0003-TAM_4,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4465-0105-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4465-0105-TAM_3,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2.0,0.0
25.05.4465-0105-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2.0,0.0
25.05.4465-0105-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,13.0,0.0
25.05.4467-11066-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4467-11066-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4468-11073-TAM_2,ANIMALE RIO DESIGN CM,0.2222222222222222,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4468-11073-TAM_3,ANIMALE RIO DESIGN CM,0.07692307692307693,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0
25.05.4468-11073-TAM_5,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4475-52562-TAM_6,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4483-11076-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4483-11076-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4483-11076-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4483-11076-TAM_6,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4493-0024-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4493-0024-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1514-0005-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1532-11055-TAM_1,ANIMALE RIO DESIGN CM,0.09090909090909091,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1538-10056-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1538-10056-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1540-10056-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1542-50460-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1542-50460-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1558-1531-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1558-1531-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1558-1531-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1565-10054-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1566-0005-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1576-11055-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1576-11055-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1576-11055-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1579-0005-TAM_3,ANIMALE RIO DESIGN CM,0.125,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1579-0005-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1585-0200-TAM_1,ANIMALE RIO DESIGN CM,0.125,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1585-0200-TAM_2,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1588-04343-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1599-0003-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1607-11062-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,2.0,0.0
25.11.1613-0001-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1613-0001-TAM_6,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1636-52555-TAM_2,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1636-52555-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1636-52555-TAM_6,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1637-52545-TAM_6,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1650-2030-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,1.0,0.0
25.11.1650-2030-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1650-2030-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1650-2030-TAM_6,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1653-52609-TAM_3,ANIMALE RIO DESIGN CM,0.1,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1653-52609-TAM_4,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1653-52609-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1664-1531-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1669-52561-TAM_6,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1678-52594-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1681-11063-TAM_4,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1687-0005-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1692-11055-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1692-11055-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1698-52595-TAM_6,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.13.0116-0005-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.13.0128-0201-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2167-10057-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2167-10057-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2170-04090-TAM_2,ANIMALE RIO DESIGN CM,0.09090909090909091,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2187-0005-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2187-0005-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2187-0005-TAM_4,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2193-01026-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2193-01026-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2193-01026-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2193-01026-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2323-10056-TAM_1,ANIMALE RIO DESIGN CM,0.07692307692307693,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2323-10056-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2323-10056-TAM_5,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2325-1531-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2325-1531-TAM_3,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2325-1531-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2326-01026-TAM_2,ANIMALE RIO DESIGN CM,0.14285714285714285,1.0,0.0,0.0,0.0,0,0,0,0.0,5.0,0.0
25.34.2352-0005-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2352-0005-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2352-0005-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2384-0005-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2419-10064-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2419-10064-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2420-10056-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2445-0278-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2445-0278-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2445-0278-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2447-11033-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2447-11033-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2451-0011-TAM_1,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2451-0011-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2451-0011-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2465-10058-TAM_2,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2465-10058-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2465-10058-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2465-10058-TAM_6,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2467-0101-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2467-0101-TAM_6,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2470-1531-TAM_3,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2470-1531-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2470-1531-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2471-0101-TAM_4,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2471-0101-TAM_5,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2471-0101-TAM_6,ANIMALE RIO DESIGN CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
